860	masz-da3-gu7	OTHER
856	ug3-IL2	OTHER
854	nibru{ki}	GN
854	ezem-me-ki-gal2	OTHER
844	ses-da-gu7	OTHER
829	ku3-sig17	OTHER
825	lu2-du10-ga	PN
817	kar-zi-da	OTHER
809	8(gesz2)	OTHER
805	tur	OTHER
803	masz2-e	OTHER
801	en-mah-gal-an-na	PN
796	{gesz}kiri6	OTHER
788	in-ta-e3-a	PN
786	{d}szul-gi-iri-mu	PN
785	du11-ga	OTHER
779	2(bur3)	OTHER
777	ur5-ra	OTHER
774	u5-bi2-gu7	OTHER
765	2(disz)-sze3	OTHER
764	si-ga	OTHER
761	nita	OTHER
761	iri	OTHER
760	uruda	OTHER
757	usz2	OTHER
757	i3-nun	OTHER
748	ge6	OTHER
745	unu{ki}	GN
744	ki-su7	OTHER
741	lu2-{d}ba-ba6	PN
727	ha-ar-szi{ki}	GN
726	usz-bar	OTHER
714	lu2-{d}nanna	PN
712	ma2-gur8	OTHER
710	{tug2}nig2-lam2	OTHER
704	elam	GN
704	a-ru-a	OTHER
699	SZIM	PN
697	gu4-e	OTHER
697	3(gesz'u)	OTHER
684	ur-{d}nun-gal	PN
683	an-sza-an{ki}	GN
682	nig2-ar3-ra	OTHER
676	dal	OTHER
668	1(szar2)	OTHER
658	{tug2}usz-bar	OTHER
658	sza3-gu4	PN
656	hu-ur5-ti{ki}	GN
650	szu-esz5-sza	OTHER
645	dam	OTHER
644	gu-za	OTHER
642	5(iku)	OTHER
640	gid2	OTHER
639	inim-{d}szara2	PN
639	ezem	OTHER
639	dusu2	OTHER
636	ur-{d}li9-si4	PN
636	ugu2	OTHER
636	{d}li9-si4	OTHER
634	lu2-dingir-ra-ta	PN
631	szesz	OTHER
629	na-gada	OTHER
629	ka	OTHER
621	kin	OTHER
621	1(bur'u)	OTHER
620	szimaszki	OTHER
619	1(barig)-ta	OTHER
616	9(gesz2)	OTHER
614	za-ab-sza-li{ki}	GN
614	min-esz3	OTHER
612	masz-e	OTHER
611	lugal-ma2-gur8-re	PN
609	na-ru2-a	OTHER
609	gin2-ta	OTHER
609	ba-a-gar	OTHER
608	gudu4	OTHER
603	su-su	OTHER
602	GAN2-ta	OTHER
596	amar-a-a-si	OTHER
591	i3-gal2	OTHER
590	us2-sa-bi	OTHER
585	ARAD2-ta	PN
583	iti-6(disz)	OTHER
580	ur-ku3-nun-na	PN
580	nesag2	OTHER
579	szah2	OTHER
578	lu2-{d}utu	PN
575	sahar	OTHER
575	gurum2	OTHER
574	tab-ba	OTHER
574	nam-ha-ni	PN
573	zabar	OTHER
571	zabar-dab5	OTHER
571	ur-…	PN
569	su3	OTHER
566	ma2-a	OTHER
565	e2-a	OTHER
563	lu-lu-bu{ki}	GN
559	lu2-giri17-zal	PN
556	muhaldim-sze3	OTHER
551	munu4-gu7	OTHER
551	da-da-ga	PN
545	pisan	OTHER
543	ri-ri-ga	OTHER
542	ur-{d}isztaran	PN
542	|SZU+NIGIN|	OTHER
541	e2-gal	OTHER
538	ezem-{d}dumu-zi	OTHER
534	pa4-u2-e	OTHER
530	ku4-ra	OTHER
530	a-hu-wa-qar	PN
529	nu	OTHER
529	na-lu5-ta	PN
529	lugal-ku3-ga-ni	PN
528	ma2-dara3-abzu	OTHER
526	dumu-ni-me	OTHER
526	didli	OTHER
526	dam-gar3	OTHER
524	ur3-ra	OTHER
523	i3-kal-la	PN
523	gaba	OTHER
521	szuku	OTHER
521	lugal-a2-zi-da	PN
521	kin-gi4-a	OTHER
519	ezem-{d}ba-ba6	OTHER
518	gada	OTHER
516	ur-{d}nin-gesz-zi-da	PN
514	{gesz}gu-za	OTHER
513	sze-il2-la	OTHER
513	2(u)-kam	OTHER
508	lu2-gi-na	PN
508	3(bur3)	OTHER
507	na-ba-sa6	PN
505	szu-gi4	OTHER
504	na-lu5	PN
500	{gesz}ma-nu	OTHER
499	ur-{d}en-lil2-la2	PN
495	zi-ga-am3	OTHER
495	gir2-su{ki}	GN
495	ab-ba-gi-na	PN
494	kur	OTHER
493	mu-szu-du7	OTHER
491	kunga2	OTHER
487	dub-ba	OTHER
486	1(u)-kam	OTHER
483	gaba-ri	OTHER
483	ga6-ga2	OTHER
482	6(bur3)	OTHER
481	in-ta-e3-a-ta	PN
480	1(disz)-kam-asz	OTHER
479	3(disz)-sze3	OTHER
477	lu2-sa6-ga	PN
476	4(gesz'u)	OTHER
475	du10-ga	OTHER
474	im	OTHER
474	hu-hu-nu-ri{ki}	GN
473	zi	OTHER
468	5(disz)-sze3	OTHER
467	kaskal-sze3	OTHER
467	dub	OTHER
465	ga-esz{ki}	GN
464	unu3	OTHER
462	guru7	OTHER
460	u3-na-a-du11	OTHER
460	{d}szara2-kam	PN
459	|PU3.SZA|-isz-{d}da-gan	GN
456	gazi	OTHER
454	lugal-nig2-lagar-e	PN
454	had2	OTHER
452	kiszib3-bi	OTHER
452	4(bur3)	OTHER
450	sze-ta	OTHER
450	al-la	PN
446	lu2-…	PN
446	gig	OTHER
445	e2-duru5	OTHER
444	{d}nin-lil2-ra	OTHER
440	lu2-{d}inanna	PN
438	la2-ia3-am3	OTHER
436	nu-ur2-{d}suen	PN
434	kab2-ku5	OTHER
428	ra2-gaba	OTHER
426	unu{ki}-ga	GN
426	nig2-u2-rum	OTHER
423	nar	OTHER
422	mu	OTHER
421	5(bur3)	OTHER
420	ba-ra-zal	OTHER
417	ba-an-ku4	OTHER
416	ur-nig2	PN
414	szu-esz-sza	OTHER
414	KA	OTHER
411	szesz-a-ni	OTHER
410	dara4	OTHER
409	uz-ga	OTHER
408	lugal-inim-gi-na	PN
408	lu2-{d}na-ru2-a	PN
406	GAN2-masz	OTHER
405	lugal-he2-gal2	PN
405	lugal-bi	OTHER
405	gu-nigin2-ba	OTHER
405	ab-ba-sa6-ga	PN
402	szar3	OTHER
399	nig2	OTHER
398	iti-ta	OTHER
398	gu3-de2-a	OTHER
398	{d}gu-za	OTHER
397	e3-a	OTHER
393	na-sa6-ta	PN
393	a-gu-ta	PN
392	x-x	OTHER
391	masz	OTHER
389	hi	OTHER
388	su-su-dam	OTHER
386	ezem-{d}li9-si4	OTHER
385	3(u)-kam	OTHER
384	ur-{d}szul-pa-e3-ta	PN
383	kusz3-ta	OTHER
382	gar-ra	OTHER
381	ur-{d}…	PN
381	lugal-iti-da	PN
380	szu-esz18-dar	PN
379	ur-{d}utu	PN
378	sa-ta	OTHER
377	libir-am3	OTHER
376	|UD@g|	OTHER
374	szuku-ra	OTHER
373	lugal-…	PN
373	dub-dub	OTHER
372	en	OTHER
372	9(disz)-kam	OTHER
366	sza13-dub-ba	OTHER
363	…-ta	OTHER
361	nig2-dab5	OTHER
361	2(asz@c)	OTHER
356	ur-{d}iszkur	PN
356	nu-tuku	OTHER
356	lugal-nesag2-e	PN
354	ga2-nun	OTHER
353	zah3	OTHER
353	si-i3-tum	OTHER
352	szuszin{ki}-sze3	GN
351	x-…	OTHER
350	ARAD2-zu	PN
349	ur-{d}da-mu	PN
348	szuszin{ki}-ta	GN
347	lugal-ta	PN
346	lu2-{d}suen	PN
346	kun-zi-da	OTHER
346	{d}nin-ur4-ra	PN
345	sza-asz-ru-um{ki}	GN
345	{d}nansze	OTHER
344	nibru{ki}-sze3	GN
344	mu-ri-iq-ti-id-ni-im	GN
342	zar3	OTHER
342	ur-lugal	PN
342	giri3-se3-ga	OTHER
341	ba-zi-ta	OTHER
340	gibil	OTHER
340	e2-gal-la	OTHER
339	ku5-ra2	OTHER
338	gesz-du3	OTHER
337	azlag2	OTHER
336	dab5-ba	OTHER
335	e2-ba-an	OTHER
332	sze-kar-ra-gal2-la	OTHER
332	na-sa6	PN
332	babbar	OTHER
330	szesz-kal-la-ta	PN
330	e	OTHER
329	gub	OTHER
327	nam-sza3-tam	OTHER
327	ad6	OTHER
326	har	OTHER
324	{gesz}u3-suh5	OTHER
321	i7-pa-e3	PN
320	sumun	OTHER
319	5(gesz'u)	OTHER
318	tak4-a	OTHER
317	ma-an-sum	PN
317	inim	OTHER
317	a-hu-ni	PN
315	gu-za-la2	OTHER
313	de2-a	OTHER
312	usz-mu	PN
312	ku-li	PN
312	ab-ba-kal-la	PN
310	nam-mah	OTHER
310	in-pa3	OTHER
309	u4-sakar	OTHER
309	1(disz)-ta	OTHER
308	szeg9-bar	OTHER
307	ad-da	PN
305	us2-sa-a-bi	OTHER
305	{d}nin-gir2-su	OTHER
304	gun3-a	OTHER
303	ku3-ga-ni	PN
303	erin2-na-bi	OTHER
302	{gi}kid	OTHER
301	ur-szu-ga-lam-ma	PN
301	{d}utu	OTHER
300	sa10-a	OTHER
300	da-a-ga	PN
99	lugal-ab-ba	PN
99	la2-tur	PN
99	hur-sag-ga-lam-ma	GN
99	gir2-su{ki}-ta	GN
99	gab2-us2	PN
99	{d}szara2-he2-gal2	PN
98	ur-{d}nin-mug	PN
98	ur-{d}namma	OTHER
98	libir	OTHER
98	e2-mah	OTHER
98	aszgab-me	OTHER
98	a-gu-a	PN
98	5(asz@t)-kam	OTHER
97	um-mi-a	OTHER
97	szuruppak{ki}	GN
97	sze-sag-ku5	OTHER
97	nig2-siskur2-ra	OTHER
97	ma	OTHER
97	lu2-nimgir	PN
97	iti-bi	OTHER
97	ip-qu2-sza	PN
97	gu3-de2-a-ta	OTHER
97	dumu-gu4-gur	OTHER
96	ur-ama-na	PN
96	na-gab2-tum-ta	OTHER
96	{gesz}szinig	OTHER
96	gar	OTHER
96	A	OTHER
96	a-dam-dun{ki}-sze3	GN
95	za	OTHER
95	ur-{d}nisaba	PN
95	ma-da-bi	OTHER
95	lugal-za3-ge-si	OTHER
95	hu-bu7{bu}	OTHER
95	gesz-ur3-ra	OTHER
95	di-ku5-bi-me	OTHER
95	BI	OTHER
95	apin-du8-a	OTHER
95	…-a	OTHER
95	1(szar'u)	OTHER
94	ur-{d}ig-alim-ta	PN
94	ur-{d}en-lil2-la2-ta	PN
94	szu-{d}nin-kar-ak	PN
94	lugal-sze3	PN
94	geme2-{d}lamma	PN
94	en-um-i3-li2	PN
94	buru14	OTHER
94	a2-bi2-la-tum	PN
93	ur-szu-ga-lam-ma-ta	PN
93	ur-e2-masz-ta	PN
93	su	OTHER
93	lu2-{d}en-ki	PN
93	ku5	OTHER
93	gu2-TAR	PN
93	en3-bi	OTHER
93	e2-gibil4-le	GN
93	{d}nin-szubur	OTHER
93	ab-e3	PN
93	6(asz@c)	OTHER
92	ur-nigar	PN
92	ur-{d}szara2-ta	PN
92	ur-{d}li9-si4-na	PN
92	ur-bi2-lum	GN
92	ur3	OTHER
92	SAR	OTHER
92	sa10-am3	OTHER
92	lu2-ulu3-um	PN
91	zu-ba-ga-ta	PN
91	ur-gu2-en-na	PN
91	ur-{d}ur3-bar-tab	PN
91	ur-{d}nin-gubalag	PN
91	{u2}ad2	OTHER
91	masz-ku3-gu7	OTHER
91	lugal-ma2-gur8-re-ta	PN
91	iszib	OTHER
91	gi-bi	OTHER
91	dingir-szu-e-er	PN
91	7(asz@t)-kam	OTHER
91	1/2(disz)-kam	OTHER
90	uzu	OTHER
90	ur-{d}lamma-ta	PN
90	tul2-ta	OTHER
90	tu7	OTHER
90	sum-ma	OTHER
90	nig2-sa10	OTHER
90	lugal-uszurx(|LAL2.TUG2|)	PN
90	lal3	OTHER
90	ka-tab	OTHER
90	gir2-gul	OTHER
90	bur-ma-ma	PN
90	asz-a	OTHER
89	unu{ki}-sze3	GN
89	|PU3.SZA|-{d}da-gan	GN
89	nu-ur2-e2-a	PN
89	nun-e	OTHER
89	dab-ba	OTHER
89	ad-da-mu	PN
88	|PU3.SZA|-{d}en-lil2	PN
88	na-ra-am-i3-li2	PN
88	in-szi-sa10	OTHER
88	gir2	OTHER
88	dam-gar3-ta	OTHER
88	bu3-ra	PN
88	a2-na-na	PN
87	szu-{d}en-lil2	PN
87	sahar-ba	OTHER
87	masz2-da-re-a	OTHER
87	lugal-lu2-sa6-sa6	PN
87	kam	OTHER
87	gu7	OTHER
87	gu4-bi	OTHER
87	esz2	OTHER
87	du11-ga-ni-zi	PN
87	{d}szara2-i3-zu	PN
87	ARAD2-dam	PN
87	a-bu-du10	PN
87	8(asz@t)-kam	OTHER
87	4(szar2)	OTHER
87	2(barig)-ta	OTHER
86	wa-ta2-ru-um	PN
86	tu-ra-am-i3-li2	PN
86	tu5-a	OTHER
86	sag-bi	OTHER
86	musz-bi-an-na	GN
86	me-en-kar2	OTHER
86	lu2-lagasz{ki}	PN
86	il2-la	OTHER
86	{d}nin-…	OTHER
86	ba-hul-a	OTHER
85	ur-{gesz}gigir-ta	PN
85	ur-{d}nin-tu-ta	PN
85	u2-ta2-mi-szar-ra-am-ta	PN
85	szuku-ra-ke4-ne-sze3	OTHER
85	pa3-da	OTHER
85	nesag	OTHER
85	mah-ta	OTHER
85	{gesz}gaba-tab	OTHER
85	{d}en-lil2-zi-sza3-gal2	PN
85	4(disz)-am3	OTHER
84	ze2-na	OTHER
84	ur-sa6-ga-ta	PN
84	ur-{d}x	PN
84	sze-er-gu	OTHER
84	|PU3.SZA|-isz-da-gan	GN
84	lu2-he2-gal2	PN
84	KA-sze3	OTHER
84	bar-ba	OTHER
84	1(u@c)	OTHER
83	ur5	OTHER
83	{kusz}ummu3	OTHER
83	kaskal	OTHER
83	ib2-tak4	OTHER
83	du8-a	OTHER
83	a-tu-ta	PN
82	tug2-gurx(|SZE.KIN|)	OTHER
82	szesz-a-ni-ta	OTHER
82	mu-ni	PN
82	masz2-gal	OTHER
82	ha-ar-szi	GN
82	{gesz}asalx(|A.TU.NIR|)	OTHER
82	{d}szara2-ba-zi-ge	PN
82	{d}lamma	OTHER
82	dingir-dan	PN
82	ba-il2	OTHER
82	a-sza3-bi	OTHER
82	2(disz)-kam-asz	OTHER
81	ur-{d}nin-gesz-zi-da-ta	PN
81	szu-numun-ta	OTHER
81	ba-hul-ta	OTHER
81	aktum	OTHER
81	AB	OTHER
81	2/3(|NINDA2x(SZE.2(ASZ))|)	OTHER
80	ur-{d}szul-gi	PN
80	sila-a	OTHER
80	muszen-du3	OTHER
80	inim-ma-ni-zi	PN
80	en-kas4	PN
80	{d}szara2-mu-DU	PN
80	{d}nansze-kam	PN
79	ur-ma-ma	PN
79	tum3-dam	PN
79	szu-esz18-dar-ta	PN
79	masz-tur	PN
79	lugal-mu-ma-ag2	PN
79	kas4-ke4-ne-sze3	OTHER
79	ib2-dab5	OTHER
79	gu-za-ni	PN
79	gal2-bi	OTHER
79	da-a-gi	PN
79	4(disz)-ta	OTHER
78	ur-{d}lugal-edin-ka	PN
78	u8-sze3	OTHER
78	ri-a	OTHER
78	mu2	OTHER
78	lugal-gaba	PN
78	lu2-{d}da-mu	PN
78	im-ti-dam	PN
78	ha-ba-at	PN
78	{gesz}ga-rig2	OTHER
78	er2-dingir	PN
78	du8-szi-a	OTHER
78	{d}szara2-sze3	OTHER
78	{d}nin-e2-gal	OTHER
78	dingir	OTHER
78	bi2-in-du11	OTHER
77	ur-{d}asznan	PN
77	udu-sze3	OTHER
77	u2-du	OTHER
77	szu-{d}nisaba	PN
77	sa-bu-um{ki}-sze3	GN
77	NIG2	OTHER
77	nig2-lagar-e	PN
77	nig2-diri	OTHER
77	gibil-ta	OTHER
77	gen-na-me	OTHER
77	en	OTHER
77	bad3-gal	OTHER
76	ur-esz3-ku3-ga	PN
76	{tug2}bar-si	OTHER
76	min3-esz3	OTHER
76	lu2-nina{ki}	PN
76	kal-la-mu	PN
76	inim-{d}szara2-ta	PN
76	erin2-e	OTHER
76	{d}szul-gi-si2-im-tum	PN
76	dal-ta	OTHER
76	bi2-du11	OTHER
76	ba-ku4	OTHER
76	5(ban2)-ta	OTHER
75	ur-gesz-sza3-ga	PN
75	ur-{d}nin-a-zu	PN
75	niga-sze3	OTHER
75	na-ba-sa6-ta	PN
75	…-kam	OTHER
75	guz-za	OTHER
75	geszimmar	OTHER
75	eb	OTHER
75	duh-ta	OTHER
75	bar2-za3-gar	OTHER
75	bala-a-sze3	OTHER
74	zu2-uh	OTHER
74	ur-{d}nin-sun2	PN
74	szu2	OTHER
74	ra	OTHER
74	lu2-mah	OTHER
74	lah5	OTHER
74	{d}nin-gal	OTHER
74	{d}en-lil2-la2-ta	OTHER
74	ba-zi-ir	OTHER
74	ba-a-a	PN
74	a-pi4-sal4{ki}-ta	GN
74	5(szar2)	OTHER
73	uri5{ki}-ta	GN
73	ur-esz3-lil2-la2	PN
73	udul2	OTHER
73	SZE3	PN
73	|PU3.SZA|-ma-ma	PN
73	nig2-gur11-ra	OTHER
73	na-mu	PN
73	min-kam	OTHER
73	lugal-tug2-mah	PN
73	lugal-si-NE-e	PN
73	lugal-im-ru-a	PN
73	lugal-engar	PN
73	i3-sum	PN
73	HAR	OTHER
73	{gesz}tir	OTHER
73	ensi2-ka-ta	OTHER
73	dab5-ba-me	OTHER
73	a-u2-da	OTHER
73	a-…	OTHER
73	ama-kal-la	PN
73	a-ba-{d}en-lil2-gin7-ta	PN
72	x-bi	OTHER
72	ur-x	PN
72	tug2-du8-me	OTHER
72	ti-la	OTHER
72	su7	OTHER
72	si-mu-ur4-ru-um{ki}	GN
72	ra-a	OTHER
72	nu-ra-a	OTHER
72	nam-mah-{d}ba-ba6	PN
72	ib-ni-{d}iszkur	PN
72	ha-bu3-da	OTHER
72	e2-ta	OTHER
71	ur-{d}nun-gal-ta	PN
71	ur-{d}en-lil2	PN
71	sa-bu-um{ki}-ta	GN
71	na-mi-gur-re	OTHER
71	na-gab2-tum-ma	OTHER
71	la-ag	OTHER
71	izi	OTHER
71	ga-esz5{ki}	GN
71	e2-masz	OTHER
71	du-ne-ne	OTHER
71	ba-…	PN
70	ur-sila-luh	PN
70	ur-me-me	PN
70	ur-bad3-dur2-ra	PN
70	ur2	OTHER
70	sig4-ga	OTHER
70	ma-ri2{ki}	GN
70	lugal-an-ne2	PN
70	ezem-{d}szul-gi-ta	OTHER
70	{d}isz-bi-er3-ra	OTHER
70	1(disz)-a-kam	OTHER
69	ur-sa6-ga-mu	PN
69	umbin	OTHER
69	suhusz-ki-in	PN
69	sig4-a	OTHER
69	si-e3	OTHER
69	masz-da3-gu7-ta	OTHER
69	mar2-da{ki}	GN
69	i3-la2	OTHER
69	geme2-{d}ba-ba6	PN
69	…-da	PN
69	bar-ra-an	PN
69	apin-bi	OTHER
68	zi-kum	OTHER
68	zabar-ta	OTHER
68	tu	OTHER
68	tar-re-dam	OTHER
68	nin-ezem	PN
68	nig2-lam2	OTHER
68	nag	OTHER
68	ku3-ta	OTHER
68	kak	OTHER
68	HI-da	PN
68	{gesz}ab-ba	OTHER
68	ensi2-ka-sze3	OTHER
68	{d}gesztin-an-na	OTHER
68	{d}be-la-at-dar-ra-ba-an	PN
68	ba-a-dul9	OTHER
68	al-la-mu-ta	PN
68	ab-sin2-ta	OTHER
68	5(bur'u)	OTHER
67	ur-{d}li9-si4-ta	PN
67	szu-{d}szul-gi	PN
67	sza3-gu4-me	PN
67	mu-szu-du8	OTHER
67	mangaga	OTHER
67	lugal-am3	OTHER
67	kin-bi	OTHER
67	ka-ma-ri2	PN
67	gi4-gi4-dam	OTHER
67	{gesz}dusu	OTHER
67	erin2-me	OTHER
67	DU-a	GN
67	{d}nin-mar{ki}-ta	OTHER
67	{d}ne3-eri11-gal	PN
67	balag	OTHER
67	bahar3	OTHER
67	a-pi4-sal4{ki}-sze3	GN
67	a2-na-mu	PN
66	za-ha-din	OTHER
66	ur-kisal	PN
66	u2-gu	OTHER
66	szu-ku-bu-um	PN
66	pa5-u2-e	OTHER
66	nin-ku3-zu	PN
66	nig2-U-nu-a	OTHER
66	nig2-gu7	OTHER
66	lu2-{d}szul-gi	PN
66	ku3-ga-ni-ta	PN
66	gu2-tar	PN
66	gir13-gesz{ki}	GN
66	{gesz}banszur	OTHER
66	{d}szara2-nir-gal2	PN
66	{d}be-la-at-suh-ner	PN
66	ba-hul-sze3	OTHER
65	ta2-hi-isz-a-tal	PN
65	szesz-sa6-ga	PN
65	sze-kar-gal2-la	OTHER
65	sig4-{gesz}i3-szub-ba-ga2-ra	OTHER
65	se-ge4-de3	OTHER
65	…-ra	OTHER
65	nig2-ezem-ma	OTHER
65	nam-mah-ta	OTHER
65	lagab	OTHER
65	kusz-bi	OTHER
65	ku3-babbar-sze3	OTHER
65	gu4-e-us2-sa	OTHER
65	gir2-su{ki}-sze3	GN
65	{gesz}apin	OTHER
65	ga-esz	OTHER
65	e2-kas4	OTHER
65	dumu-gi7	OTHER
65	ba-du8	OTHER
64	uru11{ki}-ta	GN
64	ur-gi7-re	OTHER
64	sza3-nin-ga2	PN
64	sur-ra	OTHER
64	sa3-si2	PN
64	nam-erim2	OTHER
64	munu4-mu2	OTHER
64	ma-szum	PN
64	lugal-x	PN
64	lu2-eb-gal-ta	PN
64	lu2-{d}x	PN
64	ki-lu5-la	PN
64	i3-ra2-ra2	PN
64	ha-za-num2	OTHER
64	ezem-…	OTHER
64	dagal-bi	OTHER
64	…-bi	PN
64	be-li2-du10	PN
63	ur-gar	PN
63	ur-{d}nin-gal	PN
63	ug3-IL2-me	OTHER
63	tuku	OTHER
63	szuszin{ki}	GN
63	szid-da	OTHER
63	sahar-ra	OTHER
63	nin-ga2	PN
63	kar-ra	PN
63	iti-da	OTHER
63	inim-ma-dingir	PN
63	…-ga	PN
63	ensi2-ke4	OTHER
63	du3	OTHER
63	a-du-du	PN
62	U	OTHER
62	ugula-iri	OTHER
62	sza3-gu4-ka	PN
62	sanga-ta	OTHER
62	sag-ga2	OTHER
62	nin-inim-gi-na	PN
62	nam-ha-ni-ta	PN
62	mu-gal2	OTHER
62	…-me	GN
62	ma2-dara3	OTHER
62	la-la	PN
62	ki-tusz-lu2	PN
62	kisal	OTHER
62	hul-tag	OTHER
62	{gesz}tukul-e	OTHER
62	{gesz}ma-nu-ta	OTHER
62	erin-da	OTHER
62	{d}szul-gi-i3-li2-ta	PN
62	{d}nanna-si-sa2	PN
62	{d}gu3-de2-a	PN
62	ba-tab-duh-hu-um	PN
62	a-mur-e2-a	PN
62	al-hul-a	OTHER
62	a-al-li2-ta	PN
61	ziz2-bi	OTHER
61	za3-mu	OTHER
61	sza	OTHER
61	nita2-sze3	OTHER
61	nimgir-an-ne2	PN
61	lugal-gu4-e	PN
61	lu2-{gesz}gigir	PN
61	li-bur-{d}isz-bi-er3-ra	PN
61	kux(LIL)-ra	OTHER
61	en-am-gal-an-na	PN
61	e2-mah-sze3	OTHER
61	du3-a-ku5	OTHER
61	du10	OTHER
61	{d}nanna-dalla	PN
61	a-a-mu	PN
60	usz-gid2-da	PN
60	{u2}har-an	OTHER
60	szar-ru-um-ba-ni	PN
60	na-bi2-hu-um	OTHER
60	lu2-{d}utu-ta	PN
60	la-gi-ip	PN
60	la2-ia3-ta	OTHER
60	…{ki}	OTHER
60	iri-ki-bi	PN
60	gurx(|SZE.KIN|)	OTHER
60	engar-ta	OTHER
60	{d}utu-|GIR2@g|-gal	PN
60	ba-szim	OTHER
60	bar-su-ga	OTHER
60	a-tu5-a	OTHER
60	a-hu-du10	PN
60	a-ga-am	OTHER
59	ur-x-…	PN
59	ur-gi7-ra	OTHER
59	ur-du6-ku3-ga	PN
59	ur-{d}gesztin-an-ka	PN
59	u4-de3	OTHER
59	szesz-sag10-ta	PN
59	mah-sze3	OTHER
59	ma2-gin2	PN
59	HA	OTHER
59	gu2-du8-a{ki}	GN
59	gala-mah	OTHER
59	e2-tur3	OTHER
59	du8	OTHER
59	{d}nun-gal	OTHER
59	da-da-ta	PN
59	ba-ra-zal-la-ta	OTHER
58	ur-dam	PN
58	un-da-ga	PN
58	tug2-ta	OTHER
58	sze-li	OTHER
58	|PU3.SZA|-i3-li2	PN
58	nin-…	PN
58	nig2-du7-pa-e3	PN
58	…-na	OTHER
58	mar-ha-szi{ki}	GN
58	ma2-lah4	OTHER
58	lugal-nesag-e	PN
58	lugal-gu2-gal	PN
58	lu2-{d}ig-alim	PN
58	igi-an-na-ke4-zu	PN
58	hu-la-al	PN
58	gesz2-da	OTHER
58	EN	PN
58	{d}x	OTHER
58	a-ta	PN
58	aszgab-ta	OTHER
58	2(u)-ta	OTHER
57	usz-bar-sze3	OTHER
57	{u2}|U.EN|	OTHER
57	szu-lu-lu	PN
57	sum-mu-dam	OTHER
57	pa-ku5	OTHER
57	nin-a-na	OTHER
57	{na4}ur5	OTHER
57	masz-da-re-a	OTHER
57	lugal-ku3-zu-ta	PN
57	ISZ	PN
57	iri-sa12-rig7{ki}	GN
57	illu	OTHER
57	gur4-za-an	PN
57	gur10	OTHER
57	gesz-asz	OTHER
57	en-{d}inanna	PN
57	e2-du6-la	OTHER
57	{d}inanna-ka	OTHER
57	{d}gesz-bar-e3	PN
57	dara3	OTHER
57	a-dam-dun{ki}-ta	GN
57	a-ab-ba-ta	PN
57	1(asz)-ta	OTHER
56	ur-sze-il2-la	PN
56	ur-{d}szu-mah	PN
56	ur-{d}nanna	PN
56	u4-te-na	OTHER
56	szu-na	OTHER
56	nin-he2-gal2	PN
56	nig2-kal-la	PN
56	nig2-gul	OTHER
56	mu-du3-a	OTHER
56	lugal-dumu-gi7	PN
56	lu2-{d}na-ru2-a-ta	PN
56	i-szar-ru-um	PN
56	i-szar-pa2-dan	PN
56	iri-ta	OTHER
56	gu4-ta	OTHER
56	dumu-na	OTHER
56	dah-hu	OTHER
56	an-ne2-ba-du7	PN
56	a-ha-ni-szu	PN
55	za-ri2-iq	PN
55	ur-ra	OTHER
55	ur-mah-sze3	OTHER
55	ur-{d}nin-urta	OTHER
55	ur-{d}dumu-zi-da-ta	PN
55	nin-dingir-ra	OTHER
55	lu2-ba-gara2	PN
55	in-u	OTHER
55	igi-sa6-sa6	PN
55	i-di3-a	PN
55	gu4-suhub2	PN
55	gu2-e3	OTHER
55	gu2-ab-ba{ki}-ka	GN
55	{gesz}apin-sze3	OTHER
55	er3-re-eb	PN
55	e2-ki-bi	PN
55	{d}suen-a-bu-szu	PN
55	{d}pa4-u2-e	OTHER
55	be-li2-a-ri2-ik	PN
55	a-a-kal-la-ta	PN
55	a2-da-a	PN
55	1/2(iku)-ta	OTHER
54	za-ab-sza-li	GN
54	ur-ge6-par3	PN
54	ur-{d}igi-zi-bar-ra	PN
54	ud5-sze3	OTHER
54	szu-{d}dumu-zi	PN
54	SI-A-a-ta	PN
54	mu-ru2	OTHER
54	ma-asz2	PN
54	ma-an-sim	OTHER
54	lugal-{d}szul-gi	PN
54	lugal-bad3	PN
54	lu2-{d}szul-gi-ra-ta	PN
54	ki-ag2-ga2-ni	OTHER
54	igi-du8	OTHER
54	igi-{d}szara2-sze3	PN
54	i3-ta	OTHER
54	he2-sa6	PN
54	{gi}su7-su7	OTHER
54	geme2-{d}na-ru2-a	PN
54	e2-ta-mu-zu	PN
54	{d}utu-ba-e3	PN
54	{d}amar-{d}suen-ke4	OTHER
54	da-ba	PN
54	bur2	OTHER
54	ba-an-si	OTHER
54	ansze-sze3	OTHER
54	ag2-ga2-ni	OTHER
54	a-ba-al-la	PN
54	7(asz@c)	OTHER
54	6(disz)-am3	OTHER
53	za-gin3	OTHER
53	ur-e2-nun	PN
53	ur-{d}isztaran-ta	PN
53	ur-ab-zu	PN
53	ur4	OTHER
53	u3-kul	OTHER
53	{u2}gug4	OTHER
53	tu-dur	OTHER
53	sa-bu-um{ki}	GN
53	nu-ur2-esz18-dar	PN
53	ninda-bi	OTHER
53	na-wi-ir-dingir	PN
53	na-ap-la-num2	PN
53	mu-ka	OTHER
53	lu2-iri-sag	PN
53	gu4-gur	PN
53	gu2-de3-na	GN
53	{gi}gur-dub	OTHER
53	{gesz}dur2-gar-ni	OTHER
53	en-nun-e	OTHER
53	da-…	PN
53	bi2-da	PN
53	bar-la2	OTHER
